"doy_frac","variable","value","temp_depth_m","temp_c"
146.4583333,"X0",22.71722222,0,22.71722222
146.4791667,"X0",22.81222222,0,22.81222222
146.5,"X0",23.48388889,0,23.48388889
146.5208333,"X0",24.06222222,0,24.06222222
146.5416667,"X0",24.44777778,0,24.44777778
146.5625,"X0",24.545,0,24.545
146.5833333,"X0",25.51277778,0,25.51277778
146.6041667,"X0",25.61,0,25.61
146.625,"X0",25.51277778,0,25.51277778
146.6458333,"X0",26.48777778,0,26.48777778
146.6666667,"X0",26.585,0,26.585
146.6875,"X0",26.585,0,26.585
146.7083333,"X0",26.48777778,0,26.48777778
146.7291667,"X0",25.805,0,25.805
146.75,"X0",25.51277778,0,25.51277778
146.7708333,"X0",24.255,0,24.255
146.7916667,"X0",24.15777778,0,24.15777778
146.8125,"X0",23.58111111,0,23.58111111
146.8333333,"X0",23.48388889,0,23.48388889
146.8541667,"X0",23.38777778,0,23.38777778
146.875,"X0",23.29222222,0,23.29222222
146.8958333,"X0",23.19611111,0,23.19611111
146.9166667,"X0",23.1,0,23.1
146.9375,"X0",23.00388889,0,23.00388889
146.9583333,"X0",22.90777778,0,22.90777778
146.9791667,"X0",22.81222222,0,22.81222222
147,"X0",22.71722222,0,22.71722222
147.0208333,"X0",22.62111111,0,22.62111111
147.0416667,"X0",22.62111111,0,22.62111111
147.0625,"X0",22.525,0,22.525
147.0833333,"X0",22.42888889,0,22.42888889
147.1041667,"X0",22.33277778,0,22.33277778
147.125,"X0",22.23777778,0,22.23777778
147.1458333,"X0",22.23777778,0,22.23777778
147.1666667,"X0",22.14222222,0,22.14222222
147.1875,"X0",22.04611111,0,22.04611111
147.2083333,"X0",22.04611111,0,22.04611111
147.2291667,"X0",21.95111111,0,21.95111111
147.25,"X0",21.95111111,0,21.95111111
147.2708333,"X0",21.95111111,0,21.95111111
147.2916667,"X0",21.855,0,21.855
147.3125,"X0",21.855,0,21.855
147.3333333,"X0",21.855,0,21.855
147.3541667,"X0",22.04611111,0,22.04611111
147.375,"X0",22.14222222,0,22.14222222
147.3958333,"X0",22.33277778,0,22.33277778
147.4166667,"X0",22.71722222,0,22.71722222
147.4375,"X0",23.00388889,0,23.00388889
147.4583333,"X0",23.19611111,0,23.19611111
147.4791667,"X0",23.48388889,0,23.48388889
147.5,"X0",23.96611111,0,23.96611111
147.5208333,"X0",24.15777778,0,24.15777778
147.5416667,"X0",24.545,0,24.545
147.5625,"X0",25.61,0,25.61
147.5833333,"X0",25.51277778,0,25.51277778
147.6041667,"X0",25.90222222,0,25.90222222
147.625,"X0",25.70777778,0,25.70777778
147.6458333,"X0",25.22222222,0,25.22222222
147.6666667,"X0",25.125,0,25.125
147.6875,"X0",25.02777778,0,25.02777778
147.7083333,"X0",24.73777778,0,24.73777778
147.7291667,"X0",24.835,0,24.835
147.75,"X0",25.31888889,0,25.31888889
147.7708333,"X0",25.22222222,0,25.22222222
147.7916667,"X0",25.125,0,25.125
147.8125,"X0",24.73777778,0,24.73777778
147.8333333,"X0",24.64111111,0,24.64111111
147.8541667,"X0",24.255,0,24.255
147.875,"X0",24.35111111,0,24.35111111
147.8958333,"X0",24.15777778,0,24.15777778
147.9166667,"X0",24.06222222,0,24.06222222
147.9375,"X0",23.86888889,0,23.86888889
147.9583333,"X0",23.77277778,0,23.77277778
147.9791667,"X0",23.58111111,0,23.58111111
148,"X0",23.48388889,0,23.48388889
148.0208333,"X0",23.29222222,0,23.29222222
148.0416667,"X0",23.29222222,0,23.29222222
148.0625,"X0",23.19611111,0,23.19611111
148.0833333,"X0",23.1,0,23.1
148.1041667,"X0",23.1,0,23.1
148.125,"X0",22.90777778,0,22.90777778
148.1458333,"X0",22.90777778,0,22.90777778
148.1666667,"X0",22.81222222,0,22.81222222
148.1875,"X0",22.71722222,0,22.71722222
148.2083333,"X0",22.71722222,0,22.71722222
148.2291667,"X0",22.62111111,0,22.62111111
148.25,"X0",22.62111111,0,22.62111111
148.2708333,"X0",22.62111111,0,22.62111111
148.2916667,"X0",22.525,0,22.525
148.3125,"X0",22.525,0,22.525
148.3333333,"X0",22.42888889,0,22.42888889
148.3541667,"X0",22.525,0,22.525
148.375,"X0",22.525,0,22.525
148.3958333,"X0",22.90777778,0,22.90777778
148.4166667,"X0",23.00388889,0,23.00388889
148.4375,"X0",22.90777778,0,22.90777778
148.4583333,"X0",23.1,0,23.1
148.4791667,"X0",23.58111111,0,23.58111111
148.5,"X0",23.48388889,0,23.48388889
148.5208333,"X0",23.48388889,0,23.48388889
148.5416667,"X0",24.06222222,0,24.06222222
148.5625,"X0",24.545,0,24.545
148.5833333,"X0",24.93111111,0,24.93111111
148.6041667,"X0",25.70777778,0,25.70777778
148.625,"X0",26.29222222,0,26.29222222
148.6458333,"X0",26.68277778,0,26.68277778
148.6666667,"X0",26.87888889,0,26.87888889
148.6875,"X0",27.46777778,0,27.46777778
148.7083333,"X0",27.46777778,0,27.46777778
148.7291667,"X0",27.37,0,27.37
148.75,"X0",27.17277778,0,27.17277778
148.7708333,"X0",26.97722222,0,26.97722222
148.7916667,"X0",26.68277778,0,26.68277778
148.8125,"X0",26.48777778,0,26.48777778
148.8333333,"X0",26.29222222,0,26.29222222
148.8541667,"X0",26,0,26
148.875,"X0",25.805,0,25.805
148.8958333,"X0",25.70777778,0,25.70777778
148.9166667,"X0",25.51277778,0,25.51277778
148.9375,"X0",25.41611111,0,25.41611111
148.9583333,"X0",25.22222222,0,25.22222222
148.9791667,"X0",25.125,0,25.125
149,"X0",25.02777778,0,25.02777778
149.0208333,"X0",24.93111111,0,24.93111111
149.0416667,"X0",24.835,0,24.835
149.0625,"X0",24.73777778,0,24.73777778
149.0833333,"X0",24.64111111,0,24.64111111
149.1041667,"X0",24.545,0,24.545
149.125,"X0",24.35111111,0,24.35111111
149.1458333,"X0",24.15777778,0,24.15777778
149.1666667,"X0",24.15777778,0,24.15777778
149.1875,"X0",23.96611111,0,23.96611111
149.2083333,"X0",23.96611111,0,23.96611111
149.2291667,"X0",23.86888889,0,23.86888889
149.25,"X0",23.86888889,0,23.86888889
149.2708333,"X0",23.77277778,0,23.77277778
149.2916667,"X0",23.67722222,0,23.67722222
149.3125,"X0",23.67722222,0,23.67722222
149.3333333,"X0",23.58111111,0,23.58111111
149.3541667,"X0",23.48388889,0,23.48388889
149.375,"X0",23.48388889,0,23.48388889
149.3958333,"X0",23.38777778,0,23.38777778
149.4166667,"X0",23.38777778,0,23.38777778
149.4375,"X0",23.38777778,0,23.38777778
149.4583333,"X0",23.38777778,0,23.38777778
149.4791667,"X0",23.48388889,0,23.48388889
149.5,"X0",23.58111111,0,23.58111111
149.5208333,"X0",23.58111111,0,23.58111111
149.5416667,"X0",23.67722222,0,23.67722222
149.5625,"X0",23.86888889,0,23.86888889
149.5833333,"X0",24.06222222,0,24.06222222
149.6041667,"X0",24.15777778,0,24.15777778
149.625,"X0",24.44777778,0,24.44777778
149.6458333,"X0",24.545,0,24.545
149.6666667,"X0",24.545,0,24.545
149.6875,"X0",24.835,0,24.835
149.7083333,"X0",24.64111111,0,24.64111111
149.7291667,"X0",25.02777778,0,25.02777778
149.75,"X0",24.835,0,24.835
149.7708333,"X0",24.93111111,0,24.93111111
149.7916667,"X0",24.93111111,0,24.93111111
149.8125,"X0",24.73777778,0,24.73777778
149.8333333,"X0",24.64111111,0,24.64111111
149.8541667,"X0",24.44777778,0,24.44777778
149.875,"X0",24.35111111,0,24.35111111
149.8958333,"X0",24.255,0,24.255
149.9166667,"X0",24.15777778,0,24.15777778
149.9375,"X0",23.96611111,0,23.96611111
149.9583333,"X0",23.86888889,0,23.86888889
149.9791667,"X0",23.67722222,0,23.67722222
150,"X0",23.58111111,0,23.58111111
150.0208333,"X0",23.38777778,0,23.38777778
150.0416667,"X0",23.29222222,0,23.29222222
150.0625,"X0",23.19611111,0,23.19611111
150.0833333,"X0",23.1,0,23.1
150.1041667,"X0",22.90777778,0,22.90777778
150.125,"X0",22.81222222,0,22.81222222
150.1458333,"X0",22.71722222,0,22.71722222
150.1666667,"X0",22.62111111,0,22.62111111
150.1875,"X0",22.42888889,0,22.42888889
150.2083333,"X0",22.33277778,0,22.33277778
150.2291667,"X0",22.23777778,0,22.23777778
150.25,"X0",22.14222222,0,22.14222222
150.2708333,"X0",22.04611111,0,22.04611111
150.2916667,"X0",22.14222222,0,22.14222222
150.3125,"X0",22.14222222,0,22.14222222
150.3333333,"X0",22.14222222,0,22.14222222
150.3541667,"X0",22.14222222,0,22.14222222
150.375,"X0",22.23777778,0,22.23777778
150.3958333,"X0",22.23777778,0,22.23777778
150.4166667,"X0",22.42888889,0,22.42888889
150.4375,"X0",22.525,0,22.525
150.4583333,"X0",22.90777778,0,22.90777778
150.4791667,"X0",23.1,0,23.1
150.5,"X0",23.38777778,0,23.38777778
150.5208333,"X0",23.58111111,0,23.58111111
150.5416667,"X0",23.86888889,0,23.86888889
150.5625,"X0",24.06222222,0,24.06222222
150.5833333,"X0",24.255,0,24.255
150.6041667,"X0",24.44777778,0,24.44777778
150.625,"X0",24.73777778,0,24.73777778
150.6458333,"X0",25.02777778,0,25.02777778
150.6666667,"X0",25.31888889,0,25.31888889
150.6875,"X0",25.41611111,0,25.41611111
150.7083333,"X0",25.51277778,0,25.51277778
150.7291667,"X0",25.61,0,25.61
150.75,"X0",25.61,0,25.61
150.7708333,"X0",25.51277778,0,25.51277778
150.7916667,"X0",25.31888889,0,25.31888889
150.8125,"X0",25.02777778,0,25.02777778
150.8333333,"X0",24.835,0,24.835
150.8541667,"X0",24.64111111,0,24.64111111
150.875,"X0",24.44777778,0,24.44777778
150.8958333,"X0",24.35111111,0,24.35111111
150.9166667,"X0",24.15777778,0,24.15777778
150.9375,"X0",23.96611111,0,23.96611111
150.9583333,"X0",23.86888889,0,23.86888889
150.9791667,"X0",23.67722222,0,23.67722222
151,"X0",23.58111111,0,23.58111111
151.0208333,"X0",23.38777778,0,23.38777778
151.0416667,"X0",23.29222222,0,23.29222222
151.0625,"X0",23.19611111,0,23.19611111
151.0833333,"X0",23.1,0,23.1
151.1041667,"X0",22.90777778,0,22.90777778
151.125,"X0",22.81222222,0,22.81222222
151.1458333,"X0",22.71722222,0,22.71722222
151.1666667,"X0",22.62111111,0,22.62111111
151.1875,"X0",22.525,0,22.525
151.2083333,"X0",22.42888889,0,22.42888889
151.2291667,"X0",22.33277778,0,22.33277778
151.25,"X0",22.23777778,0,22.23777778
151.2708333,"X0",22.14222222,0,22.14222222
151.2916667,"X0",22.23777778,0,22.23777778
151.3125,"X0",22.33277778,0,22.33277778
151.3333333,"X0",22.23777778,0,22.23777778
151.3541667,"X0",22.42888889,0,22.42888889
151.375,"X0",22.525,0,22.525
151.3958333,"X0",22.62111111,0,22.62111111
151.4166667,"X0",22.90777778,0,22.90777778
151.4375,"X0",23.00388889,0,23.00388889
151.4583333,"X0",23.29222222,0,23.29222222
151.4791667,"X0",23.48388889,0,23.48388889
151.5,"X0",23.96611111,0,23.96611111
151.5208333,"X0",24.255,0,24.255
151.5416667,"X0",24.73777778,0,24.73777778
151.5625,"X0",25.02777778,0,25.02777778
151.5833333,"X0",25.31888889,0,25.31888889
151.6041667,"X0",25.70777778,0,25.70777778
151.625,"X0",26,0,26
151.6458333,"X0",26.195,0,26.195
151.6666667,"X0",26.29222222,0,26.29222222
151.6875,"X0",26.585,0,26.585
151.7083333,"X0",26.68277778,0,26.68277778
151.7291667,"X0",26.68277778,0,26.68277778
151.75,"X0",26.68277778,0,26.68277778
151.7708333,"X0",26.48777778,0,26.48777778
151.7916667,"X0",26.39,0,26.39
151.8125,"X0",26.09722222,0,26.09722222
151.8333333,"X0",25.90222222,0,25.90222222
151.8541667,"X0",25.70777778,0,25.70777778
151.875,"X0",25.41611111,0,25.41611111
151.8958333,"X0",25.22222222,0,25.22222222
151.9166667,"X0",25.02777778,0,25.02777778
151.9375,"X0",24.835,0,24.835
151.9583333,"X0",24.64111111,0,24.64111111
151.9791667,"X0",24.44777778,0,24.44777778
152,"X0",24.35111111,0,24.35111111
152.0208333,"X0",24.15777778,0,24.15777778
152.0416667,"X0",23.96611111,0,23.96611111
152.0625,"X0",23.96611111,0,23.96611111
152.0833333,"X0",23.77277778,0,23.77277778
152.1041667,"X0",23.67722222,0,23.67722222
152.125,"X0",23.58111111,0,23.58111111
152.1458333,"X0",23.38777778,0,23.38777778
152.1666667,"X0",23.29222222,0,23.29222222
152.1875,"X0",23.19611111,0,23.19611111
152.2083333,"X0",23.1,0,23.1
152.2291667,"X0",23.00388889,0,23.00388889
152.25,"X0",22.90777778,0,22.90777778
152.2708333,"X0",22.81222222,0,22.81222222
152.2916667,"X0",22.71722222,0,22.71722222
152.3125,"X0",22.71722222,0,22.71722222
152.3333333,"X0",22.71722222,0,22.71722222
152.3541667,"X0",22.71722222,0,22.71722222
152.375,"X0",22.81222222,0,22.81222222
152.3958333,"X0",22.81222222,0,22.81222222
152.4166667,"X0",22.62111111,0,22.62111111
152.4375,"X0",22.81222222,0,22.81222222
152.4583333,"X0",23.00388889,0,23.00388889
152.4791667,"X0",23.29222222,0,23.29222222
152.5,"X0",23.1,0,23.1
152.5208333,"X0",23.1,0,23.1
152.5416667,"X0",23.38777778,0,23.38777778
152.5625,"X0",23.48388889,0,23.48388889
152.5833333,"X0",23.67722222,0,23.67722222
152.6041667,"X0",23.86888889,0,23.86888889
152.625,"X0",23.96611111,0,23.96611111
152.6458333,"X0",24.06222222,0,24.06222222
152.6666667,"X0",24.15777778,0,24.15777778
152.6875,"X0",24.06222222,0,24.06222222
152.7083333,"X0",24.255,0,24.255
152.7291667,"X0",24.35111111,0,24.35111111
152.75,"X0",24.255,0,24.255
152.7708333,"X0",24.15777778,0,24.15777778
152.7916667,"X0",24.06222222,0,24.06222222
152.8125,"X0",23.77277778,0,23.77277778
152.8333333,"X0",23.67722222,0,23.67722222
152.8541667,"X0",23.48388889,0,23.48388889
152.875,"X0",23.29222222,0,23.29222222
152.8958333,"X0",23.19611111,0,23.19611111
152.9166667,"X0",23.1,0,23.1
152.9375,"X0",23.1,0,23.1
152.9583333,"X0",23.00388889,0,23.00388889
152.9791667,"X0",22.90777778,0,22.90777778
153,"X0",22.81222222,0,22.81222222
153.0208333,"X0",22.71722222,0,22.71722222
153.0416667,"X0",22.62111111,0,22.62111111
153.0625,"X0",22.525,0,22.525
153.0833333,"X0",22.42888889,0,22.42888889
153.1041667,"X0",22.42888889,0,22.42888889
153.125,"X0",22.33277778,0,22.33277778
153.1458333,"X0",22.23777778,0,22.23777778
153.1666667,"X0",22.23777778,0,22.23777778
153.1875,"X0",22.04611111,0,22.04611111
153.2083333,"X0",22.04611111,0,22.04611111
153.2291667,"X0",21.95111111,0,21.95111111
153.25,"X0",21.855,0,21.855
153.2708333,"X0",21.76,0,21.76
153.2916667,"X0",21.76,0,21.76
153.3125,"X0",21.66388889,0,21.66388889
153.3333333,"X0",21.66388889,0,21.66388889
153.3541667,"X0",21.56888889,0,21.56888889
153.375,"X0",21.855,0,21.855
153.3958333,"X0",21.76,0,21.76
153.4166667,"X0",22.14222222,0,22.14222222
153.4375,"X0",22.04611111,0,22.04611111
153.4583333,"X0",22.42888889,0,22.42888889
153.4791667,"X0",22.71722222,0,22.71722222
153.5,"X0",23.00388889,0,23.00388889
153.5208333,"X0",23.48388889,0,23.48388889
153.5416667,"X0",23.77277778,0,23.77277778
153.5625,"X0",24.35111111,0,24.35111111
153.5833333,"X0",24.64111111,0,24.64111111
153.6041667,"X0",25.02777778,0,25.02777778
153.625,"X0",25.31888889,0,25.31888889
153.6458333,"X0",25.70777778,0,25.70777778
153.6666667,"X0",26,0,26
153.6875,"X0",26.195,0,26.195
153.7083333,"X0",26.29222222,0,26.29222222
153.7291667,"X0",26.29222222,0,26.29222222
153.75,"X0",26.39,0,26.39
153.7708333,"X0",26.39,0,26.39
153.7916667,"X0",26.195,0,26.195
153.8125,"X0",26.09722222,0,26.09722222
153.8333333,"X0",25.90222222,0,25.90222222
153.8541667,"X0",25.61,0,25.61
153.875,"X0",25.51277778,0,25.51277778
153.8958333,"X0",25.31888889,0,25.31888889
153.9166667,"X0",25.22222222,0,25.22222222
153.9375,"X0",25.02777778,0,25.02777778
153.9583333,"X0",24.835,0,24.835
153.9791667,"X0",24.73777778,0,24.73777778
154,"X0",24.545,0,24.545
154.0208333,"X0",24.35111111,0,24.35111111
154.0416667,"X0",24.255,0,24.255
154.0625,"X0",24.15777778,0,24.15777778
154.0833333,"X0",24.06222222,0,24.06222222
154.1041667,"X0",23.86888889,0,23.86888889
154.125,"X0",23.77277778,0,23.77277778
154.1458333,"X0",23.77277778,0,23.77277778
154.1666667,"X0",23.67722222,0,23.67722222
154.1875,"X0",23.58111111,0,23.58111111
154.2083333,"X0",23.48388889,0,23.48388889
154.2291667,"X0",23.38777778,0,23.38777778
154.25,"X0",23.29222222,0,23.29222222
154.2708333,"X0",23.19611111,0,23.19611111
154.2916667,"X0",23.29222222,0,23.29222222
154.3125,"X0",23.29222222,0,23.29222222
154.3333333,"X0",23.38777778,0,23.38777778
154.3541667,"X0",23.58111111,0,23.58111111
154.375,"X0",23.77277778,0,23.77277778
154.3958333,"X0",23.96611111,0,23.96611111
154.4166667,"X0",24.35111111,0,24.35111111
154.4375,"X0",24.73777778,0,24.73777778
154.4583333,"X0",25.31888889,0,25.31888889
154.4791667,"X0",25.70777778,0,25.70777778
154.5,"X0",26.48777778,0,26.48777778
154.5208333,"X0",26.68277778,0,26.68277778
154.5416667,"X0",27.37,0,27.37
154.5625,"X0",27.86222222,0,27.86222222
154.5833333,"X0",28.35722222,0,28.35722222
154.6041667,"X0",28.75388889,0,28.75388889
154.625,"X0",29.15222222,0,29.15222222
154.6458333,"X0",29.25222222,0,29.25222222
154.6666667,"X0",29.45222222,0,29.45222222
154.6875,"X0",29.45222222,0,29.45222222
154.7083333,"X0",29.55222222,0,29.55222222
154.7291667,"X0",29.65222222,0,29.65222222
154.75,"X0",29.55222222,0,29.55222222
154.7708333,"X0",29.35222222,0,29.35222222
154.7916667,"X0",29.25222222,0,29.25222222
154.8125,"X0",28.85277778,0,28.85277778
154.8333333,"X0",28.555,0,28.555
154.8541667,"X0",28.35722222,0,28.35722222
154.875,"X0",28.25777778,0,28.25777778
154.8958333,"X0",28.06,0,28.06
154.9166667,"X0",27.86222222,0,27.86222222
154.9375,"X0",27.665,0,27.665
154.9583333,"X0",27.56722222,0,27.56722222
154.9791667,"X0",27.37,0,27.37
155,"X0",27.27222222,0,27.27222222
155.0208333,"X0",27.075,0,27.075
155.0416667,"X0",26.97722222,0,26.97722222
155.0625,"X0",26.87888889,0,26.87888889
155.0833333,"X0",26.87888889,0,26.87888889
155.1041667,"X0",26.78111111,0,26.78111111
155.125,"X0",26.68277778,0,26.68277778
155.1458333,"X0",26.48777778,0,26.48777778
155.1666667,"X0",26.48777778,0,26.48777778
155.1875,"X0",26.29222222,0,26.29222222
155.2083333,"X0",26.29222222,0,26.29222222
155.2291667,"X0",26.09722222,0,26.09722222
155.25,"X0",26,0,26
155.2708333,"X0",25.90222222,0,25.90222222
155.2916667,"X0",25.805,0,25.805
155.3125,"X0",25.805,0,25.805
155.3333333,"X0",25.90222222,0,25.90222222
155.3541667,"X0",26,0,26
155.375,"X0",26.195,0,26.195
155.3958333,"X0",26.48777778,0,26.48777778
155.4166667,"X0",26.87888889,0,26.87888889
155.4375,"X0",27.075,0,27.075
155.4583333,"X0",27.37,0,27.37
155.4791667,"X0",27.665,0,27.665
155.5,"X0",27.76388889,0,27.76388889
155.5208333,"X0",28.06,0,28.06
155.5416667,"X0",28.45611111,0,28.45611111
155.5625,"X0",29.05277778,0,29.05277778
155.5833333,"X0",29.55222222,0,29.55222222
155.6041667,"X0",30.255,0,30.255
155.625,"X0",30.65888889,0,30.65888889
155.6458333,"X0",31.16611111,0,31.16611111
155.6666667,"X0",31.47222222,0,31.47222222
155.6875,"X0",31.57388889,0,31.57388889
155.7083333,"X0",31.67611111,0,31.67611111
155.7291667,"X0",31.77777778,0,31.77777778
155.75,"X0",31.67611111,0,31.67611111
155.7708333,"X0",31.57388889,0,31.57388889
155.7916667,"X0",31.26777778,0,31.26777778
